id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
66034,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,
66035,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,,knitted
66036,Women Tops & Tunics,10,yellow,,regular,,casual,solid,,,,default
66037,Women Tops & Tunics,10,blue,,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
66039,Women Tops & Tunics,10,yellow,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
66040,Women Tops & Tunics,10,,regular,,,casual,solid,solid,,puff sleeves,
66041,Women Tops & Tunics,10,black,,,,casual,printed,,short sleeves,regular sleeves,
66042,Women Tops & Tunics,10,white,boxy,regular,round neck,casual,printed,quirky,long sleeves,regular sleeves,
66043,Women Tops & Tunics,10,green,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,waist tie-ups
66044,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,
66046,Women Tops & Tunics,10,,,,default,casual,solid,solid,long sleeves,regular sleeves,
66047,Women Tops & Tunics,10,,,,round neck,casual,solid,,short sleeves,puff sleeves,
66048,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,printed,solid,sleeveless,regular sleeves,default
66052,Women Tops & Tunics,10,,,,,casual,printed,,three-quarter sleeves,regular sleeves,
66053,Women Tops & Tunics,10,black,,,,casual,solid,,long sleeves,,
66054,Women Tops & Tunics,10,maroon,regular,,round neck,casual,solid,,three-quarter sleeves,,
66055,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,
66056,Women Tops & Tunics,10,default,,,,casual,solid,,short sleeves,,
66057,Women Tops & Tunics,10,navy blue,default,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,applique
66058,Women Tops & Tunics,10,red,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,,knitted
66059,Women Tops & Tunics,10,yellow,regular,,round neck,casual,solid,,long sleeves,regular sleeves,
66061,Women Tops & Tunics,10,,,crop,v-neck,casual,solid,,,,
66064,Women Tops & Tunics,10,pink,regular,,,casual,solid,solid,,,
66065,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,printed,floral,three-quarter sleeves,regular sleeves,waist tie-ups
66066,Women Tops & Tunics,10,white,,,,casual,printed,,three-quarter sleeves,,
66067,Women Tops & Tunics,10,default,default,regular,v-neck,casual,solid,solid,long sleeves,,waist tie-ups
66068,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,,knitted
66069,Women Tops & Tunics,10,pink,,crop,,casual,solid,,long sleeves,regular sleeves,
66070,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,
66071,Women Tops & Tunics,10,black,default,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,ruffles
66072,Women Tops & Tunics,10,black,fitted,regular,high,casual,default,default,short sleeves,regular sleeves,
66073,Women Tops & Tunics,10,maroon,fitted,,square neck,casual,solid,solid,,regular sleeves,
66074,Women Tops & Tunics,10,green,fitted,,,casual,solid,,,,knitted
66076,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,
66077,Women Tops & Tunics,10,,,,,casual,printed,,sleeveless,,default
66078,Women Tops & Tunics,10,default,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,
66079,Women Tops & Tunics,10,black,,,,casual,solid,,,,
66080,Women Tops & Tunics,10,green,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,ruffles
66081,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
66082,Women Tops & Tunics,10,black,regular,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,
66083,Women Tops & Tunics,10,peach,regular,regular,default,casual,solid,solid,sleeveless,,
66084,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,
66085,Women Tops & Tunics,10,,fitted,,sweetheart neck,casual,solid,,,,knitted
66086,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,tie-ups
66088,Women Tops & Tunics,10,,fitted,regular,,casual,printed,floral,short sleeves,puff sleeves,knitted
66089,Women Tops & Tunics,10,black,,,round neck,casual,printed,,,,
66090,Women Tops & Tunics,10,green,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
66092,Women Tops & Tunics,10,yellow,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,tie-ups
66095,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
66096,Women Tops & Tunics,10,red,fitted,regular,high,casual,solid,solid,long sleeves,puff sleeves,knitted
66098,Women Tops & Tunics,10,black,fitted,regular,square neck,casual,printed,floral,long sleeves,regular sleeves,knitted
66099,Women Tops & Tunics,10,green,,,round neck,casual,solid,,short sleeves,,knitted
66100,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,printed,graphic,sleeveless,regular sleeves,
66101,Women Tops & Tunics,10,navy blue,fitted,regular,square neck,casual,default,solid,short sleeves,,
66102,Women Tops & Tunics,10,black,,,,casual,printed,,,,
66103,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,
66104,Women Tops & Tunics,10,default,,,,casual,solid,,,regular sleeves,
66107,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,solid,solid,sleeveless,regular sleeves,waist tie-ups
66108,Women Tops & Tunics,10,default,boxy,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,
66110,Women Tops & Tunics,10,default,regular,,round neck,casual,solid,solid,short sleeves,regular sleeves,
66111,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,puff sleeves,
66112,Women Tops & Tunics,10,,,,,casual,solid,,,default,
66114,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,
66116,Women Tops & Tunics,10,,fitted,,,casual,solid,,,puff sleeves,
66118,Women Tops & Tunics,10,blue,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,
66119,Women Tops & Tunics,10,red,fitted,regular,default,casual,solid,solid,long sleeves,regular sleeves,
66121,Women Tops & Tunics,10,default,,,round neck,casual,printed,,,,
66123,Women Tops & Tunics,10,,,,,casual,solid,,,puff sleeves,
66124,Women Tops & Tunics,10,maroon,fitted,crop,v-neck,casual,solid,solid,long sleeves,puff sleeves,ruffles
66126,Women Tops & Tunics,10,black,,,round neck,casual,printed,,long sleeves,,
66127,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,
66128,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,
66130,Women Tops & Tunics,10,blue,,,high,casual,solid,,,,knitted
66131,Women Tops & Tunics,10,red,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,
66132,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,graphic,long sleeves,regular sleeves,tie-ups
66136,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,default,
66137,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,
66138,Women Tops & Tunics,10,red,boxy,regular,round neck,casual,solid,typography,long sleeves,regular sleeves,default
66139,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,
66140,Women Tops & Tunics,10,black,regular,regular,default,casual,solid,solid,short sleeves,regular sleeves,
66141,Women Tops & Tunics,10,default,regular,regular,high,casual,solid,solid,long sleeves,default,default
66142,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,quirky,long sleeves,default,
66143,Women Tops & Tunics,10,,,,,casual,printed,,,default,
66145,Women Tops & Tunics,10,,,regular,,casual,solid,,,puff sleeves,
66146,Women Tops & Tunics,10,,regular,,,casual,solid,,short sleeves,puff sleeves,
66148,Women Tops & Tunics,10,,regular,,,casual,solid,,short sleeves,,default
66150,Women Tops & Tunics,10,,,,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
66151,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,printed,typography,sleeveless,regular sleeves,
66152,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,,knitted
66153,Women Tops & Tunics,10,,,,,casual,printed,default,short sleeves,regular sleeves,knitted
66155,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,typography,sleeveless,sleeveless,
66156,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,
66157,Women Tops & Tunics,10,maroon,regular,regular,default,casual,printed,default,three-quarter sleeves,,
66158,Women Tops & Tunics,10,,,,,casual,default,,three-quarter sleeves,,waist tie-ups
66159,Women Tops & Tunics,10,black,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,
66160,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,default,short sleeves,regular sleeves,
66161,Women Tops & Tunics,10,yellow,fitted,regular,round neck,casual,solid,solid,short sleeves,default,
66162,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,tie-ups
66163,Women Tops & Tunics,10,multicolor,regular,regular,default,casual,solid,solid,short sleeves,default,ruffles
66164,Women Tops & Tunics,10,white,regular,regular,round neck,casual,default,solid,short sleeves,regular sleeves,default
66165,Women Tops & Tunics,10,,,,,casual,solid,solid,,puff sleeves,
66166,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,
66167,Women Tops & Tunics,10,white,fitted,,round neck,casual,solid,solid,short sleeves,default,default
66168,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,
66169,Women Tops & Tunics,10,blue,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,
66170,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,solid,solid,sleeveless,sleeveless,applique
66174,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,printed,graphic,long sleeves,regular sleeves,
66175,Women Tops & Tunics,10,pink,fitted,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,ruffles
66176,Women Tops & Tunics,10,navy blue,regular,crop,round neck,casual,solid,,long sleeves,regular sleeves,
66177,Women Tops & Tunics,10,default,,regular,high,casual,printed,,short sleeves,,default
66178,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
66179,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,
66180,Women Tops & Tunics,10,red,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,
66181,Women Tops & Tunics,10,default,fitted,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,applique
66182,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,short sleeves,default,
66183,Women Tops & Tunics,10,,,,,casual,solid,,,puff sleeves,
66184,Women Tops & Tunics,10,multicolor,default,crop,,casual,solid,solid,sleeveless,,
66185,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,
66187,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,solid,long sleeves,default,tie-ups
66188,Women Tops & Tunics,10,,regular,regular,,casual,solid,solid,three-quarter sleeves,,
66189,Women Tops & Tunics,10,maroon,regular,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
66190,Women Tops & Tunics,10,red,default,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,applique
66191,Women Tops & Tunics,10,,fitted,,square neck,casual,solid,,short sleeves,,
66192,Women Tops & Tunics,10,default,,,,casual,solid,solid,,,
66194,Women Tops & Tunics,10,green,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,
66195,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,default
66196,Women Tops & Tunics,10,white,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,
66200,Women Tops & Tunics,10,,regular,regular,round neck,casual,solid,solid,,puff sleeves,
66201,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,
66202,Women Tops & Tunics,10,blue,fitted,,sweetheart neck,casual,solid,solid,long sleeves,,
66203,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,tie-ups
66204,Women Tops & Tunics,10,,,regular,square neck,casual,solid,solid,,,knitted
66205,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,
66206,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,
66207,Women Tops & Tunics,10,pink,,,,casual,solid,,,puff sleeves,
66208,Women Tops & Tunics,10,default,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,
66209,Women Tops & Tunics,10,blue,,,,casual,solid,,three-quarter sleeves,,
66210,Women Tops & Tunics,10,red,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
66211,Women Tops & Tunics,10,peach,fitted,regular,default,casual,solid,solid,long sleeves,regular sleeves,tie-ups
66212,Women Tops & Tunics,10,pink,regular,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
66213,Women Tops & Tunics,10,,,regular,,casual,solid,,,puff sleeves,
66214,Women Tops & Tunics,10,,,,high,casual,solid,solid,short sleeves,,
66215,Women Tops & Tunics,10,,,regular,,casual,solid,,,puff sleeves,knitted
66216,Women Tops & Tunics,10,multicolor,fitted,regular,default,casual,printed,floral,short sleeves,regular sleeves,waist tie-ups
66217,Women Tops & Tunics,10,,,,,casual,solid,,,puff sleeves,
66218,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,
66219,Women Tops & Tunics,10,black,boxy,crop,,casual,printed,default,,,
66221,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,
66222,Women Tops & Tunics,10,,,regular,,casual,solid,solid,,default,
66223,Women Tops & Tunics,10,black,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,
66224,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
66226,Women Tops & Tunics,10,,,,square neck,casual,solid,,,,
66227,Women Tops & Tunics,10,black,boxy,crop,,casual,printed,typography,short sleeves,,
66228,Women Tops & Tunics,10,navy blue,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,ruffles
66230,Women Tops & Tunics,10,yellow,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
66231,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,short sleeves,default,knitted
66233,Women Tops & Tunics,10,pink,,,,casual,solid,,,puff sleeves,
66234,Women Tops & Tunics,10,default,regular,regular,round neck,casual,default,solid,long sleeves,regular sleeves,
66235,Women Tops & Tunics,10,black,default,,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
66236,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
66237,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
66238,Women Tops & Tunics,10,,regular,regular,round neck,casual,solid,solid,,puff sleeves,
66239,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,
66240,Women Tops & Tunics,10,,default,,,casual,default,,,,
66242,Women Tops & Tunics,10,black,default,regular,default,casual,solid,solid,long sleeves,,default
66244,Women Tops & Tunics,10,green,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,,knitted
66247,Women Tops & Tunics,10,,,,,casual,solid,,,default,knitted
66248,Women Tops & Tunics,10,navy blue,regular,,high,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
66250,Women Tops & Tunics,10,,regular,,,casual,solid,,short sleeves,default,knitted
